enssscg_id	display_name	biotype
ENSSSCG00000035183	NULL	protein_coding
ENSSSCG00000035184	RF00026	snRNA
ENSSSCG00000035185	NULL	protein_coding
ENSSSCG00000035186	ADCYAP1	protein_coding
ENSSSCG00000035187	RF00607	snoRNA
ENSSSCG00000035188	NULL	protein_coding
ENSSSCG00000035189	NULL	protein_coding
ENSSSCG00000035190	NULL	protein_coding
ENSSSCG00000035191	RF00026	snRNA
ENSSSCG00000035192	NULL	protein_coding
ENSSSCG00000035193	MRPS23	protein_coding
ENSSSCG00000035194	NULL	protein_coding
ENSSSCG00000035195	HNMT	protein_coding
ENSSSCG00000035196	BTBD8	protein_coding
ENSSSCG00000035197	NULL	protein_coding
ENSSSCG00000035198	NULL	protein_coding
ENSSSCG00000035199	PTGES3L	protein_coding
ENSSSCG00000035200	ssc-mir-1285	miRNA
ENSSSCG00000035201	RF00188	snoRNA
ENSSSCG00000035202	TTLL13P	protein_coding
ENSSSCG00000035203	RF02108	misc_RNA
ENSSSCG00000035204	NULL	protein_coding
ENSSSCG00000035205	RF00026	snRNA
ENSSSCG00000035206	NULL	protein_coding
ENSSSCG00000035207	NULL	protein_coding
ENSSSCG00000035208	NULL	protein_coding
ENSSSCG00000035209	NULL	protein_coding
ENSSSCG00000035210	NULL	protein_coding
ENSSSCG00000035211	GCC1	protein_coding
ENSSSCG00000035212	KLF6	protein_coding
ENSSSCG00000035213	ZBTB18	protein_coding
ENSSSCG00000035214	NULL	protein_coding
ENSSSCG00000035215	NULL	protein_coding
ENSSSCG00000035216	SPRED3	protein_coding
ENSSSCG00000035217	NULL	protein_coding
ENSSSCG00000035218	ADA2	protein_coding
ENSSSCG00000035219	NULL	protein_coding
ENSSSCG00000035220	RF02042	misc_RNA
ENSSSCG00000035221	SDCCAG3	protein_coding
ENSSSCG00000035222	CHST8	protein_coding
ENSSSCG00000035223	SYNM	protein_coding
ENSSSCG00000035224	NULL	protein_coding
ENSSSCG00000035225	RF00026	snRNA
ENSSSCG00000035226	NULL	protein_coding
ENSSSCG00000035227	ESRP2	protein_coding
ENSSSCG00000035228	NULL	protein_coding
ENSSSCG00000035229	NULL	miRNA
ENSSSCG00000035230	PIEZO1	protein_coding
ENSSSCG00000035231	NULL	protein_coding
ENSSSCG00000035232	NULL	protein_coding
ENSSSCG00000035233	NULL	protein_coding
ENSSSCG00000035234	NULL	protein_coding
ENSSSCG00000035235	RF00026	snRNA
ENSSSCG00000035236	NULL	protein_coding
ENSSSCG00000035237	NULL	lincRNA
ENSSSCG00000035238	ELOVL1	protein_coding
ENSSSCG00000035239	NULL	protein_coding
ENSSSCG00000035240	GPR63	protein_coding
ENSSSCG00000035241	RF00430	snoRNA
ENSSSCG00000035242	RF00026	snRNA
ENSSSCG00000035243	RAB27B	protein_coding
ENSSSCG00000035244	FOXB1	protein_coding
ENSSSCG00000035245	BAAT	protein_coding
ENSSSCG00000035246	NULL	protein_coding
ENSSSCG00000035247	NULL	protein_coding
ENSSSCG00000035248	NULL	protein_coding
ENSSSCG00000035249	GADD45G	protein_coding
ENSSSCG00000035250	RF02102	misc_RNA
ENSSSCG00000035251	HTR1E	protein_coding
ENSSSCG00000035252	NULL	protein_coding
ENSSSCG00000035253	MAFG	protein_coding
ENSSSCG00000035254	DPH6	protein_coding
ENSSSCG00000035255	NULL	protein_coding
ENSSSCG00000035256	NULL	protein_coding
ENSSSCG00000035257	NULL	protein_coding
ENSSSCG00000035258	RABL3	protein_coding
ENSSSCG00000035259	PHF3	protein_coding
ENSSSCG00000035260	NULL	protein_coding
ENSSSCG00000035261	NULL	protein_coding
ENSSSCG00000035262	TMEM74B	protein_coding
ENSSSCG00000035263	RF00003	snRNA
ENSSSCG00000035264	UBQLN2	protein_coding
ENSSSCG00000035265	NULL	pseudogene
ENSSSCG00000035266	NULL	protein_coding
ENSSSCG00000035267	NULL	protein_coding
ENSSSCG00000035268	NULL	protein_coding
ENSSSCG00000035269	NXNL2	protein_coding
ENSSSCG00000035270	NULL	protein_coding
ENSSSCG00000035271	NULL	protein_coding
ENSSSCG00000035272	NULL	lincRNA
ENSSSCG00000035273	NULL	lincRNA
ENSSSCG00000035274	NULL	lincRNA
ENSSSCG00000035275	NULL	protein_coding
ENSSSCG00000035276	GAPT	protein_coding
ENSSSCG00000035277	NULL	protein_coding
ENSSSCG00000035278	OR9I1	protein_coding
ENSSSCG00000035279	RF02112	misc_RNA
ENSSSCG00000035280	RF00026	snRNA
ENSSSCG00000035281	ZNF292	protein_coding
ENSSSCG00000035282	NULL	protein_coding
ENSSSCG00000035283	NULL	protein_coding
ENSSSCG00000035284	BMF	protein_coding
ENSSSCG00000035285	NULL	protein_coding
ENSSSCG00000035286	ssc-mir-9788-1	miRNA
ENSSSCG00000035287	NULL	protein_coding
ENSSSCG00000035288	NULL	pseudogene
ENSSSCG00000035289	RF00003	snRNA
ENSSSCG00000035290	NULL	protein_coding
ENSSSCG00000035291	NULL	protein_coding
ENSSSCG00000035292	NULL	protein_coding
ENSSSCG00000035293	NULL	protein_coding
ENSSSCG00000035294	NULL	protein_coding
ENSSSCG00000035295	NULL	lincRNA
ENSSSCG00000035296	NULL	protein_coding
ENSSSCG00000035297	ISG12(A)	protein_coding
ENSSSCG00000035298	NULL	protein_coding
ENSSSCG00000035299	SFRP4	protein_coding
ENSSSCG00000035300	NULL	protein_coding
ENSSSCG00000035301	RF00322	snoRNA
ENSSSCG00000035302	BLOC1S3	pseudogene
ENSSSCG00000035303	RF00026	snRNA
ENSSSCG00000035304	NULL	protein_coding
ENSSSCG00000035305	RF00614	snoRNA
ENSSSCG00000035306	NULL	protein_coding
ENSSSCG00000035307	NULL	protein_coding
ENSSSCG00000035308	NULL	protein_coding
ENSSSCG00000035309	NULL	protein_coding
ENSSSCG00000035310	NULL	protein_coding
ENSSSCG00000035311	NULL	protein_coding
ENSSSCG00000035312	NULL	protein_coding
ENSSSCG00000035313	ZBED4	protein_coding
ENSSSCG00000035314	NULL	protein_coding
ENSSSCG00000035315	TEX50	protein_coding
ENSSSCG00000035316	NULL	protein_coding
ENSSSCG00000035317	NULL	protein_coding
ENSSSCG00000035318	NUP58	protein_coding
ENSSSCG00000035319	NULL	protein_coding
ENSSSCG00000035320	ASB14	protein_coding
ENSSSCG00000035321	NULL	protein_coding
ENSSSCG00000035322	NULL	protein_coding
ENSSSCG00000035323	RF00493	snoRNA
ENSSSCG00000035324	EN2	protein_coding
ENSSSCG00000035325	NULL	protein_coding
ENSSSCG00000035326	HIGD1C	protein_coding
ENSSSCG00000035327	NULL	protein_coding
ENSSSCG00000035328	NULL	protein_coding
ENSSSCG00000035329	NULL	protein_coding
ENSSSCG00000035330	RF00026	snRNA
ENSSSCG00000035331	NULL	lincRNA
ENSSSCG00000035332	ZNF436	protein_coding
ENSSSCG00000035333	RF00026	snRNA
ENSSSCG00000035334	NULL	protein_coding
ENSSSCG00000035335	FGL1	protein_coding
ENSSSCG00000035336	NULL	protein_coding
ENSSSCG00000035337	NULL	protein_coding
ENSSSCG00000035338	NULL	protein_coding
ENSSSCG00000035339	RF00026	snRNA
ENSSSCG00000035340	NULL	lincRNA
ENSSSCG00000035341	C6orf89	protein_coding
ENSSSCG00000035342	NULL	lincRNA
ENSSSCG00000035343	RF01904	misc_RNA
ENSSSCG00000035344	UBE2S	protein_coding
ENSSSCG00000035345	NULL	protein_coding
ENSSSCG00000035346	NULL	protein_coding
ENSSSCG00000035347	NULL	protein_coding
ENSSSCG00000035348	NULL	miRNA
ENSSSCG00000035349	NULL	protein_coding
ENSSSCG00000035350	NULL	protein_coding
ENSSSCG00000035351	NULL	TR_V_gene
ENSSSCG00000035352	NULL	lincRNA
ENSSSCG00000035353	MRGBP	protein_coding
ENSSSCG00000035354	NULL	protein_coding
ENSSSCG00000035355	F2R	protein_coding
ENSSSCG00000035356	NULL	protein_coding
ENSSSCG00000035357	BCL2L1	protein_coding
ENSSSCG00000035358	RF00407	snoRNA
ENSSSCG00000035359	NULL	protein_coding
ENSSSCG00000035360	TMEM235	protein_coding
ENSSSCG00000035361	NULL	misc_RNA
ENSSSCG00000035362	NULL	pseudogene
ENSSSCG00000035363	NULL	protein_coding
ENSSSCG00000035364	VKORC1	protein_coding
ENSSSCG00000035365	RNF186	protein_coding
ENSSSCG00000035366	MFHAS1	protein_coding
ENSSSCG00000035367	NULL	protein_coding
ENSSSCG00000035368	NULL	protein_coding
ENSSSCG00000035369	RD3	protein_coding
ENSSSCG00000035370	RF00026	snRNA
ENSSSCG00000035371	NULL	protein_coding
ENSSSCG00000035372	PSCA	protein_coding
ENSSSCG00000035373	NULL	pseudogene
ENSSSCG00000035374	TRAPPC6A	protein_coding
ENSSSCG00000035375	NULL	protein_coding
ENSSSCG00000035376	VAMP3	protein_coding
ENSSSCG00000035377	NULL	protein_coding
ENSSSCG00000035378	RF01778	misc_RNA
ENSSSCG00000035379	JCHAIN	protein_coding
ENSSSCG00000035380	NULL	protein_coding
ENSSSCG00000035381	NULL	protein_coding
ENSSSCG00000035382	NULL	protein_coding
ENSSSCG00000035383	RF00026	snRNA
ENSSSCG00000035384	NULL	pseudogene
ENSSSCG00000035385	NULL	protein_coding
ENSSSCG00000035386	RF00026	snRNA
ENSSSCG00000035387	ZNF550	protein_coding
ENSSSCG00000035388	C16orf46	protein_coding
ENSSSCG00000035389	NULL	protein_coding
ENSSSCG00000035390	C2orf49	protein_coding
ENSSSCG00000035391	NULL	protein_coding
ENSSSCG00000035392	IGFBP2	protein_coding
ENSSSCG00000035393	SAAL1	protein_coding
ENSSSCG00000035394	NULL	protein_coding
ENSSSCG00000035395	NULL	lincRNA
ENSSSCG00000035396	NULL	lincRNA
ENSSSCG00000035397	NULL	protein_coding
ENSSSCG00000035398	RF00026	snRNA
ENSSSCG00000035399	PDE6H	protein_coding
ENSSSCG00000035400	YPEL2	protein_coding
ENSSSCG00000035401	NULL	protein_coding
ENSSSCG00000035402	RGS9	protein_coding
ENSSSCG00000035403	RFX2	protein_coding
ENSSSCG00000035404	NULL	protein_coding
ENSSSCG00000035405	NULL	protein_coding
ENSSSCG00000035406	NULL	protein_coding
ENSSSCG00000035407	NULL	protein_coding
ENSSSCG00000035408	NULL	protein_coding
ENSSSCG00000035409	NULL	protein_coding
ENSSSCG00000035410	IWS1	protein_coding
ENSSSCG00000035411	NULL	protein_coding
ENSSSCG00000035412	RF00026	snRNA
ENSSSCG00000035413	RF00026	snRNA
ENSSSCG00000035414	XXYLT1	protein_coding
ENSSSCG00000035415	NULL	protein_coding
ENSSSCG00000035416	NULL	lincRNA
ENSSSCG00000035417	TMEM238	protein_coding
ENSSSCG00000035418	NULL	protein_coding
ENSSSCG00000035419	RARRES2	protein_coding
ENSSSCG00000035420	HES4	protein_coding
ENSSSCG00000035421	ATP8A2	protein_coding
ENSSSCG00000035422	RF00026	snRNA
ENSSSCG00000035423	RF01192	snoRNA
ENSSSCG00000035424	NULL	protein_coding
ENSSSCG00000035425	NULL	protein_coding
ENSSSCG00000035426	NULL	protein_coding
ENSSSCG00000035427	NULL	protein_coding
ENSSSCG00000035428	NULL	protein_coding
ENSSSCG00000035429	NULL	protein_coding
ENSSSCG00000035430	YPEL3	protein_coding
ENSSSCG00000035431	NULL	lincRNA
ENSSSCG00000035432	HDGFL3	protein_coding
ENSSSCG00000035433	NULL	protein_coding
ENSSSCG00000035434	SEC61G	protein_coding
ENSSSCG00000035435	NULL	protein_coding
ENSSSCG00000035436	HAMP	protein_coding
ENSSSCG00000035437	NULL	lincRNA
ENSSSCG00000035438	NULL	protein_coding
ENSSSCG00000035439	NULL	protein_coding
ENSSSCG00000035440	NULL	protein_coding
ENSSSCG00000035441	NULL	protein_coding
ENSSSCG00000035442	SLC36A1	protein_coding
ENSSSCG00000035443	NULL	protein_coding
ENSSSCG00000035444	ZFP42	protein_coding
ENSSSCG00000035445	SEZ6	protein_coding
ENSSSCG00000035446	CAVIN1	protein_coding
ENSSSCG00000035447	NULL	protein_coding
ENSSSCG00000035448	SS18L1	protein_coding
ENSSSCG00000035449	NULL	protein_coding
ENSSSCG00000035450	NULL	protein_coding
ENSSSCG00000035451	NULL	protein_coding
ENSSSCG00000035452	HTD2	protein_coding
ENSSSCG00000035453	NULL	protein_coding
ENSSSCG00000035454	B4GALT1	protein_coding
ENSSSCG00000035455	FAM219A	protein_coding
ENSSSCG00000035456	WWC1	protein_coding
ENSSSCG00000035457	NULL	protein_coding
ENSSSCG00000035458	RF01875	misc_RNA
ENSSSCG00000035459	NULL	lincRNA
ENSSSCG00000035460	NULL	protein_coding
ENSSSCG00000035461	NULL	protein_coding
ENSSSCG00000035462	NULL	protein_coding
ENSSSCG00000035463	NULL	protein_coding
ENSSSCG00000035464	NULL	protein_coding
ENSSSCG00000035465	NULL	protein_coding
ENSSSCG00000035466	NULL	protein_coding
ENSSSCG00000035467	NULL	protein_coding
ENSSSCG00000035468	RF02271	misc_RNA
ENSSSCG00000035469	RF00026	snRNA
ENSSSCG00000035470	RF00598	snoRNA
ENSSSCG00000035471	TAS2R7	protein_coding
ENSSSCG00000035472	TTC9C	protein_coding
ENSSSCG00000035473	NULL	protein_coding
ENSSSCG00000035474	RF00026	snRNA
ENSSSCG00000035475	NULL	protein_coding
ENSSSCG00000035476	NULL	lincRNA
ENSSSCG00000035477	NULL	protein_coding
ENSSSCG00000035478	RMND5A	protein_coding
ENSSSCG00000035479	DISP1	protein_coding
ENSSSCG00000035480	NULL	protein_coding
ENSSSCG00000035481	NULL	protein_coding
ENSSSCG00000035482	NULL	protein_coding
ENSSSCG00000035483	NULL	protein_coding
ENSSSCG00000035484	NULL	protein_coding
ENSSSCG00000035485	RF00108	snoRNA
ENSSSCG00000035486	NULL	miRNA
ENSSSCG00000035487	NULL	protein_coding
ENSSSCG00000035488	WDR44	protein_coding
ENSSSCG00000035489	C11orf74	protein_coding
ENSSSCG00000035490	NULL	protein_coding
ENSSSCG00000035491	NULL	miRNA
ENSSSCG00000035492	NULL	protein_coding
ENSSSCG00000035493	SACS	protein_coding
ENSSSCG00000035494	NULL	protein_coding
ENSSSCG00000035495	KITLG	protein_coding
ENSSSCG00000035496	NULL	protein_coding
ENSSSCG00000035497	NULL	protein_coding
ENSSSCG00000035498	NULL	protein_coding
ENSSSCG00000035499	RF00026	snRNA
ENSSSCG00000035500	RF01986	misc_RNA
ENSSSCG00000035501	SMARCAL1	protein_coding
ENSSSCG00000035502	NULL	protein_coding
ENSSSCG00000035503	RF01210	snoRNA
ENSSSCG00000035504	NULL	protein_coding
ENSSSCG00000035505	YTHDC1	protein_coding
ENSSSCG00000035506	UBAP1L	protein_coding
ENSSSCG00000035507	NULL	lincRNA
ENSSSCG00000035508	NULL	protein_coding
ENSSSCG00000035509	NULL	protein_coding
ENSSSCG00000035510	NULL	protein_coding
ENSSSCG00000035511	C1QTNF1	protein_coding
ENSSSCG00000035512	C5orf47	protein_coding
ENSSSCG00000035513	NULL	protein_coding
ENSSSCG00000035514	RF01848	snoRNA
ENSSSCG00000035515	RF00181	snoRNA
ENSSSCG00000035516	NULL	protein_coding
ENSSSCG00000035517	RF00026	snRNA
ENSSSCG00000035518	TMEM265	protein_coding
ENSSSCG00000035519	RF00100	misc_RNA
ENSSSCG00000035520	NULL	protein_coding
ENSSSCG00000035521	KLHL38	protein_coding
ENSSSCG00000035522	NULL	protein_coding
ENSSSCG00000035523	FUT11	protein_coding
ENSSSCG00000035524	WNT9B	protein_coding
ENSSSCG00000035525	NULL	protein_coding
ENSSSCG00000035526	NULL	lincRNA
ENSSSCG00000035527	NULL	protein_coding
ENSSSCG00000035528	NULL	protein_coding
ENSSSCG00000035529	GKN1	protein_coding
ENSSSCG00000035530	NULL	protein_coding
ENSSSCG00000035531	NULL	protein_coding
ENSSSCG00000035532	ATP5F1D	protein_coding
ENSSSCG00000035533	ANKRD39	protein_coding
ENSSSCG00000035534	NULL	protein_coding
ENSSSCG00000035535	NULL	protein_coding
ENSSSCG00000035536	NULL	lincRNA
ENSSSCG00000035537	RUNX1	protein_coding
ENSSSCG00000035538	NULL	protein_coding
ENSSSCG00000035539	ST8SIA4	protein_coding
ENSSSCG00000035540	RF00026	snRNA
ENSSSCG00000035541	NULL	protein_coding
ENSSSCG00000035542	NULL	IG_C_gene
ENSSSCG00000035543	RF00001	rRNA
ENSSSCG00000035544	NUSAP1	protein_coding
ENSSSCG00000035545	NULL	protein_coding
ENSSSCG00000035546	NULL	protein_coding
ENSSSCG00000035547	NULL	protein_coding
ENSSSCG00000035548	NULL	protein_coding
ENSSSCG00000035549	NULL	protein_coding
ENSSSCG00000035550	NULL	protein_coding
ENSSSCG00000035551	NULL	protein_coding
ENSSSCG00000035552	NULL	protein_coding
ENSSSCG00000035553	L3MBTL4	protein_coding
ENSSSCG00000035554	LHFPL3	protein_coding
ENSSSCG00000035555	BTBD6	protein_coding
ENSSSCG00000035556	NULL	protein_coding
ENSSSCG00000035557	NULL	protein_coding
ENSSSCG00000035558	NULL	protein_coding
ENSSSCG00000035559	NULL	protein_coding
ENSSSCG00000035560	NULL	protein_coding
ENSSSCG00000035561	NULL	protein_coding
ENSSSCG00000035562	GCM2	protein_coding
ENSSSCG00000035563	NULL	lincRNA
ENSSSCG00000035564	MCM6	protein_coding
ENSSSCG00000035565	CCDC134	protein_coding
ENSSSCG00000035566	NULL	protein_coding
ENSSSCG00000035567	NULL	protein_coding
ENSSSCG00000035568	NULL	protein_coding
ENSSSCG00000035569	RF00004	snRNA
ENSSSCG00000035570	NULL	protein_coding
ENSSSCG00000035571	NULL	lincRNA
ENSSSCG00000035572	NULL	protein_coding
ENSSSCG00000035573	NULL	protein_coding
ENSSSCG00000035574	NULL	protein_coding
ENSSSCG00000035575	ZIM3	protein_coding
ENSSSCG00000035576	RF00108	snoRNA
ENSSSCG00000035577	NULL	protein_coding
ENSSSCG00000035578	SF3B5	protein_coding
ENSSSCG00000035579	RF00026	snRNA
ENSSSCG00000035580	RF00026	snRNA
ENSSSCG00000035581	SUGCT	protein_coding
ENSSSCG00000035582	GIPC2	protein_coding
ENSSSCG00000035583	PKDREJ	protein_coding
ENSSSCG00000035584	GABRG3	protein_coding
ENSSSCG00000035585	NULL	protein_coding
ENSSSCG00000035586	NULL	protein_coding
ENSSSCG00000035587	NULL	protein_coding
ENSSSCG00000035588	RF00026	snRNA
ENSSSCG00000035589	NULL	protein_coding
ENSSSCG00000035590	NULL	protein_coding
ENSSSCG00000035591	NULL	protein_coding
ENSSSCG00000035592	GPR55	protein_coding
ENSSSCG00000035593	NULL	lincRNA
ENSSSCG00000035594	PRSS22	protein_coding
ENSSSCG00000035595	HMCN1	protein_coding
ENSSSCG00000035596	NULL	protein_coding
ENSSSCG00000035597	NULL	protein_coding
ENSSSCG00000035598	EDN1	protein_coding
ENSSSCG00000035599	NULL	protein_coding
ENSSSCG00000035600	DNAJC12	protein_coding
ENSSSCG00000035601	HAS3	protein_coding
ENSSSCG00000035602	GPR88	protein_coding
ENSSSCG00000035603	NULL	protein_coding
ENSSSCG00000035604	FAM89B	protein_coding
ENSSSCG00000035605	NULL	protein_coding
ENSSSCG00000035606	NULL	protein_coding
ENSSSCG00000035607	PRM3	protein_coding
ENSSSCG00000035608	RF00003	snRNA
ENSSSCG00000035609	RF02132	misc_RNA
ENSSSCG00000035610	NULL	protein_coding
ENSSSCG00000035611	NULL	pseudogene
ENSSSCG00000035612	COX6B2	protein_coding
ENSSSCG00000035613	NULL	protein_coding
ENSSSCG00000035614	NULL	protein_coding
ENSSSCG00000035615	GSTK1	protein_coding
ENSSSCG00000035616	NULL	protein_coding
ENSSSCG00000035617	NULL	protein_coding
ENSSSCG00000035618	PGAM5	protein_coding
ENSSSCG00000035619	TMEM135	protein_coding
ENSSSCG00000035620	NULL	protein_coding
ENSSSCG00000035621	GABRB1	protein_coding
ENSSSCG00000035622	UBE2D3	protein_coding
ENSSSCG00000035623	NULL	protein_coding
ENSSSCG00000035624	NULL	protein_coding
ENSSSCG00000035625	NULL	protein_coding
ENSSSCG00000035626	NULL	protein_coding
ENSSSCG00000035627	NULL	miRNA
ENSSSCG00000035628	CCDC115	protein_coding
ENSSSCG00000035629	CA5A	protein_coding
ENSSSCG00000035630	NULL	protein_coding
ENSSSCG00000035631	NULL	protein_coding
ENSSSCG00000035632	NULL	protein_coding
ENSSSCG00000035633	NULL	protein_coding
ENSSSCG00000035634	NULL	protein_coding
ENSSSCG00000035635	NULL	protein_coding
ENSSSCG00000035636	NULL	protein_coding
ENSSSCG00000035637	NULL	protein_coding
ENSSSCG00000035638	RF00026	snRNA
ENSSSCG00000035639	NAE1	protein_coding
ENSSSCG00000035640	NULL	pseudogene
ENSSSCG00000035641	NULL	protein_coding
ENSSSCG00000035642	NULL	protein_coding
ENSSSCG00000035643	NULL	protein_coding
ENSSSCG00000035644	NULL	protein_coding
ENSSSCG00000035645	NUDT8	protein_coding
ENSSSCG00000035646	RF02271	misc_RNA
ENSSSCG00000035647	RF00026	snRNA
ENSSSCG00000035648	MANEA	protein_coding
ENSSSCG00000035649	NULL	protein_coding
ENSSSCG00000035650	NULL	protein_coding
ENSSSCG00000035651	NULL	protein_coding
ENSSSCG00000035652	NULL	protein_coding
ENSSSCG00000035653	PGAP2	protein_coding
ENSSSCG00000035654	NULL	lincRNA
ENSSSCG00000035655	NULL	protein_coding
ENSSSCG00000035656	NULL	protein_coding
ENSSSCG00000035657	DIP2A	protein_coding
ENSSSCG00000035658	NULL	protein_coding
ENSSSCG00000035659	NULL	protein_coding
ENSSSCG00000035660	NULL	protein_coding
ENSSSCG00000035661	NULL	lincRNA
ENSSSCG00000035662	NULL	protein_coding
ENSSSCG00000035663	NULL	protein_coding
ENSSSCG00000035664	ZBTB45	protein_coding
ENSSSCG00000035665	NULL	protein_coding
ENSSSCG00000035666	NULL	protein_coding
ENSSSCG00000035667	KBTBD13	protein_coding
ENSSSCG00000035668	C9orf135	protein_coding
ENSSSCG00000035669	NULL	protein_coding
ENSSSCG00000035670	NULL	protein_coding
ENSSSCG00000035671	USP22	protein_coding
ENSSSCG00000035672	NULL	protein_coding
ENSSSCG00000035673	HBP1	protein_coding
ENSSSCG00000035674	NULL	protein_coding
ENSSSCG00000035675	NULL	protein_coding
ENSSSCG00000035676	G3BP1	protein_coding
ENSSSCG00000035677	EPOP	protein_coding
ENSSSCG00000035678	RF02246	misc_RNA
ENSSSCG00000035679	NULL	protein_coding
ENSSSCG00000035680	NULL	protein_coding
ENSSSCG00000035681	NULL	protein_coding
ENSSSCG00000035682	ANKRD63	protein_coding
ENSSSCG00000035683	NULL	protein_coding
ENSSSCG00000035684	TMED10	protein_coding
ENSSSCG00000035685	NULL	protein_coding
ENSSSCG00000035686	NULL	protein_coding
ENSSSCG00000035687	NULL	protein_coding
ENSSSCG00000035688	RF00026	snRNA
ENSSSCG00000035689	NEXMIF	protein_coding
ENSSSCG00000035690	SFPQ	protein_coding
ENSSSCG00000035691	NULL	protein_coding
ENSSSCG00000035692	NULL	protein_coding
ENSSSCG00000035693	POLRMT	protein_coding
ENSSSCG00000035694	NULL	protein_coding
ENSSSCG00000035695	NULL	protein_coding
ENSSSCG00000035696	MCEE	protein_coding
ENSSSCG00000035697	NULL	protein_coding
ENSSSCG00000035698	NULL	protein_coding
ENSSSCG00000035699	NULL	protein_coding
ENSSSCG00000035700	CENPW	protein_coding
ENSSSCG00000035701	NULL	protein_coding
ENSSSCG00000035702	WDSUB1	protein_coding
ENSSSCG00000035703	NULL	protein_coding
ENSSSCG00000035704	NULL	protein_coding
ENSSSCG00000035705	PDHA2	protein_coding
ENSSSCG00000035706	NULL	protein_coding
ENSSSCG00000035707	NULL	lincRNA
ENSSSCG00000035708	NULL	protein_coding
ENSSSCG00000035709	RF00100	misc_RNA
ENSSSCG00000035710	NULL	protein_coding
ENSSSCG00000035711	NULL	lincRNA
ENSSSCG00000035712	NULL	protein_coding
ENSSSCG00000035713	NULL	protein_coding
ENSSSCG00000035714	NULL	pseudogene
ENSSSCG00000035715	GCH1	protein_coding
ENSSSCG00000035716	NULL	protein_coding
ENSSSCG00000035717	NULL	protein_coding
ENSSSCG00000035718	NULL	protein_coding
ENSSSCG00000035719	HAUS2	protein_coding
ENSSSCG00000035720	HRCT1	protein_coding
ENSSSCG00000035721	NULL	protein_coding
ENSSSCG00000035722	NULL	protein_coding
ENSSSCG00000035723	GFY	protein_coding
ENSSSCG00000035724	NULL	protein_coding
ENSSSCG00000035725	NULL	protein_coding
ENSSSCG00000035726	NULL	protein_coding
ENSSSCG00000035727	SURF1	protein_coding
ENSSSCG00000035728	NULL	protein_coding
ENSSSCG00000035729	MYOZ3	protein_coding
ENSSSCG00000035730	ZDHHC21	protein_coding
ENSSSCG00000035731	NULL	lincRNA
ENSSSCG00000035732	NULL	protein_coding
ENSSSCG00000035733	PLXNB2	protein_coding
ENSSSCG00000035734	NULL	protein_coding
ENSSSCG00000035735	RF00001	rRNA
ENSSSCG00000035736	NULL	protein_coding
ENSSSCG00000035737	ZCCHC13	protein_coding
ENSSSCG00000035738	NULL	protein_coding
ENSSSCG00000035739	SLC26A1	protein_coding
ENSSSCG00000035740	NULL	miRNA
ENSSSCG00000035741	TOR1AIP2	protein_coding
ENSSSCG00000035742	MIR3064	miRNA
ENSSSCG00000035743	NULL	protein_coding
ENSSSCG00000035744	ssc-mir-9839	miRNA
ENSSSCG00000035745	NULL	protein_coding
ENSSSCG00000035746	ECT2	protein_coding
ENSSSCG00000035747	YIPF4	protein_coding
ENSSSCG00000035748	RF00026	snRNA
ENSSSCG00000035749	NULL	protein_coding
ENSSSCG00000035750	NULL	protein_coding
ENSSSCG00000035751	NULL	protein_coding
ENSSSCG00000035752	NULL	protein_coding
ENSSSCG00000035753	RF00026	snRNA
ENSSSCG00000035754	NULL	protein_coding
ENSSSCG00000035755	SHISA8	protein_coding
ENSSSCG00000035756	NULL	protein_coding
ENSSSCG00000035757	SSBP2	protein_coding
ENSSSCG00000035758	NULL	protein_coding
ENSSSCG00000035759	DEFB127	protein_coding
ENSSSCG00000035760	RFLNA	protein_coding
ENSSSCG00000035761	NULL	protein_coding
ENSSSCG00000035762	NULL	protein_coding
ENSSSCG00000035763	RF00425	snoRNA
ENSSSCG00000035764	NULL	protein_coding
ENSSSCG00000035765	NULL	protein_coding
ENSSSCG00000035766	NULL	protein_coding
ENSSSCG00000035767	NULL	protein_coding
ENSSSCG00000035768	RPS15A	protein_coding
ENSSSCG00000035769	RF00026	snRNA
ENSSSCG00000035770	ZNF444	protein_coding
ENSSSCG00000035771	MRPS22	protein_coding
ENSSSCG00000035772	CDH5	protein_coding
ENSSSCG00000035773	NULL	pseudogene
ENSSSCG00000035774	ERRFI1	protein_coding
ENSSSCG00000035775	BCS1L	protein_coding
ENSSSCG00000035776	NULL	protein_coding
ENSSSCG00000035777	NULL	protein_coding
ENSSSCG00000035778	NEUROD4	protein_coding
ENSSSCG00000035779	NULL	protein_coding
ENSSSCG00000035780	NULL	protein_coding
ENSSSCG00000035781	NULL	protein_coding
ENSSSCG00000035782	RF00026	snRNA
ENSSSCG00000035783	NULL	protein_coding
ENSSSCG00000035784	RF00026	snRNA
ENSSSCG00000035785	NULL	lincRNA
ENSSSCG00000035786	NULL	protein_coding
ENSSSCG00000035787	NULL	protein_coding
ENSSSCG00000035788	NULL	protein_coding
ENSSSCG00000035789	NULL	protein_coding
ENSSSCG00000035790	BTG1	protein_coding
ENSSSCG00000035791	SIX5	protein_coding
ENSSSCG00000035792	NULL	protein_coding
ENSSSCG00000035793	OR6C2	protein_coding
ENSSSCG00000035794	NULL	protein_coding
ENSSSCG00000035795	SUMO3	protein_coding
ENSSSCG00000035796	RF00004	snRNA
ENSSSCG00000035797	NULL	lincRNA
